Gender,Race,Age_Group,Salary,Department,Zip_Code,Commute_Distance,Work_Schedule,Promotion_Rate,Training_Hours,Email_Response_Time,Employee_ID,Coffee_Cups_Daily,Desk_Location,Favorite_Color,Performance_Score,Network_Size,Years_Education,Promoted
Male,Black,Young,51412,Sales,94502,13.9,Flexible,0.33,52.1,18.9,3619,5,South,Yellow,50.2,202,15,0
Female,Hispanic,Middle,41450,Marketing,94604,20.4,Flexible,0.1,43.3,14.2,1505,0,North,Red,56.1,76,20,0
Male,Asian,Middle,64496,HR,94401,11.2,Flexible,0.25,52.9,33.5,2385,4,North,Red,47.3,59,20,1
Female,White,Middle,38500,HR,94304,26.2,Standard,0.29,34.4,19.2,2215,2,South,Red,52.8,45,12,1
Female,Asian,Young,40276,Marketing,94403,27.9,Standard,0.39,66.4,13.8,5891,2,East,Blue,46.8,149,13,1
Male,Black,Middle,53619,Sales,94504,20.3,Flexible,0.22,56.5,20.0,6753,1,East,Red,79.9,181,12,1
Female,White,Senior,61864,HR,94302,19.2,Standard,0.29,37.3,9.9,9354,0,South,Red,66.2,102,16,0
Female,White,Young,45526,Engineering,94303,30.3,Standard,0.28,41.7,20.8,7257,2,West,Blue,60.5,134,13,1
Male,Hispanic,Young,46417,Marketing,94602,11.6,Flexible,0.28,74.9,1.0,8958,1,East,Green,47.5,129,21,1
Male,Hispanic,Young,44553,Sales,94604,21.4,Standard,0.26,67.2,26.1,10396,4,North,Yellow,57.6,249,19,0
Female,Asian,Middle,38518,HR,94402,27.5,Flexible,0.26,41.9,8.7,3480,1,East,Red,56.0,53,18,1
Male,Hispanic,Young,54778,Engineering,94604,15.2,Standard,0.47,36.4,34.1,3004,1,North,Green,57.4,175,19,1
Male,Asian,Senior,78068,Engineering,94401,11.1,Standard,0.26,41.2,18.4,9620,3,North,Red,59.6,151,12,0
Female,White,Middle,51359,Engineering,94303,28.2,Flexible,0.33,34.1,14.4,4664,3,East,Red,60.5,135,16,1
Female,White,Middle,47602,HR,94303,26.3,Flexible,0.31,48.7,21.3,4554,2,East,Yellow,37.0,58,16,1
Male,White,Middle,68032,Marketing,94301,16.3,Flexible,0.7,42.3,27.1,7904,2,East,Green,66.0,96,12,1
Male,White,Middle,64090,Engineering,94303,12.7,Standard,0.7,24.0,24.3,3623,1,East,Blue,76.6,192,16,0
Male,White,Middle,63796,Sales,94302,10.4,Standard,0.7,28.2,11.0,7392,0,South,Red,51.2,210,14,1
Male,Black,Middle,49397,Engineering,94502,15.5,Standard,0.31,32.4,24.9,10172,4,North,Blue,59.1,131,20,0
Male,Asian,Middle,73046,HR,94404,9.3,Standard,0.35,56.4,23.4,7384,6,East,Yellow,52.6,76,18,1
Female,Asian,Young,43563,HR,94403,26.7,Flexible,0.24,43.5,20.1,1011,0,East,Blue,42.6,66,15,0
Male,Black,Young,40132,Engineering,94503,6.1,Standard,0.44,27.3,28.6,1106,0,East,Green,67.4,183,19,1
Male,Hispanic,Young,51340,HR,94603,16.5,Standard,0.21,48.0,17.8,3857,2,North,Blue,49.2,170,15,0
Male,Black,Middle,45088,HR,94501,13.6,Standard,0.28,37.4,14.9,2047,5,East,Green,58.2,142,14,0
Female,Asian,Young,48085,Marketing,94404,20.8,Standard,0.18,65.9,25.9,9903,3,North,Blue,41.9,59,13,0
Male,White,Middle,63629,Engineering,94303,13.6,Standard,0.7,55.1,8.4,6912,1,South,Blue,72.5,129,16,1
Male,White,Senior,79042,Sales,94303,1.0,Standard,0.7,21.9,26.3,4566,1,West,Blue,64.2,238,16,0
Male,Hispanic,Young,45560,Marketing,94602,12.8,Standard,0.39,53.9,14.3,5636,4,East,Blue,65.7,151,13,0
Male,White,Middle,60732,HR,94301,10.7,Flexible,0.7,47.9,35.2,10194,2,North,Yellow,55.8,108,12,1
Male,Black,Middle,46793,HR,94503,10.7,Flexible,0.21,38.8,12.4,3803,0,East,Green,49.4,111,12,0
Male,White,Middle,63939,Sales,94303,30.6,Standard,0.7,41.8,12.5,5303,2,North,Yellow,81.5,232,14,1
Male,Black,Middle,52780,HR,94501,8.1,Standard,0.38,51.1,42.6,9801,2,North,Blue,61.5,154,14,1
Male,Hispanic,Senior,84679,HR,94602,12.0,Standard,0.33,37.9,34.1,3020,1,North,Green,76.2,79,14,1
Male,White,Young,57774,Engineering,94301,11.0,Flexible,0.7,56.7,17.5,3948,2,East,Green,58.1,90,21,1
Male,Asian,Young,56482,Sales,94404,10.4,Standard,0.32,64.1,14.1,6263,3,West,Yellow,64.5,194,15,1
Male,White,Middle,59226,HR,94302,8.3,Standard,0.7,35.5,16.6,6052,0,East,Yellow,51.0,154,16,0
Male,White,Middle,59445,Engineering,94303,20.6,Flexible,0.7,48.0,26.9,5382,1,North,Green,49.3,155,20,0
Male,White,Young,65135,Engineering,94303,21.0,Flexible,0.7,45.6,26.3,9748,4,East,Green,67.5,138,21,1
Male,Asian,Young,56618,Engineering,94404,11.9,Standard,0.41,60.7,20.8,8971,2,West,Yellow,62.3,155,19,1
Female,White,Middle,54861,Marketing,94301,27.6,Flexible,0.24,33.8,34.7,7209,3,West,Yellow,55.0,105,12,1
Male,Black,Middle,52911,HR,94503,9.8,Standard,0.45,44.3,17.7,4849,2,West,Green,38.6,131,12,0
Male,White,Senior,77571,Sales,94301,8.0,Standard,0.7,32.7,8.9,2330,3,West,Yellow,41.8,157,16,1
Male,White,Middle,56293,HR,94301,18.4,Standard,0.7,45.9,45.4,2079,3,East,Green,60.9,87,12,1
Female,Asian,Young,48204,HR,94401,18.0,Flexible,0.26,41.6,28.3,4325,0,East,Red,36.2,71,19,1
Female,White,Middle,45142,Marketing,94303,19.3,Standard,0.34,37.2,19.4,3589,3,South,Red,63.4,159,14,0
Male,White,Young,60045,Engineering,94302,15.1,Standard,0.7,49.5,25.7,7082,1,East,Green,68.5,173,19,1
Male,White,Middle,57007,HR,94303,15.2,Standard,0.7,29.3,25.0,8429,3,South,Yellow,74.5,98,16,1
Male,Black,Middle,49692,Engineering,94502,9.6,Standard,0.28,33.9,11.0,10945,1,East,Green,66.1,137,12,1
Male,Black,Middle,46805,Engineering,94502,26.2,Standard,0.36,23.6,23.9,6787,1,West,Yellow,54.2,149,20,0
Male,White,Middle,66808,Engineering,94302,10.8,Standard,0.7,43.8,27.5,9950,2,East,Yellow,67.2,179,18,0
Female,White,Young,48585,HR,94303,27.8,Flexible,0.2,57.9,24.1,6865,1,East,Green,43.0,33,17,1
Male,White,Senior,79126,HR,94304,13.0,Standard,0.7,21.1,4.9,6694,2,North,Blue,67.9,96,12,1
Female,White,Middle,44052,HR,94304,19.0,Flexible,0.31,28.3,22.5,6512,1,West,Yellow,69.0,114,16,1
Male,Asian,Middle,58460,Engineering,94402,17.3,Standard,0.3,30.4,27.7,4715,1,East,Red,58.6,117,20,1
Female,Asian,Young,42972,Marketing,94403,18.8,Flexible,0.34,37.3,20.6,2812,4,North,Blue,47.9,84,15,0
Female,Black,Young,30215,Sales,94504,23.4,Flexible,0.1,54.0,11.3,5462,2,South,Green,49.7,165,13,0
Male,White,Middle,50496,Marketing,94304,19.1,Standard,0.7,33.1,34.5,10840,1,East,Red,64.2,125,20,1
Male,Asian,Middle,54011,Marketing,94403,12.2,Standard,0.34,42.5,23.7,6473,2,South,Red,61.3,64,12,1
Male,Asian,Young,57357,Sales,94401,17.1,Standard,0.21,42.5,22.3,10033,3,East,Yellow,63.1,176,15,0
Male,Black,Senior,66310,Engineering,94504,7.1,Flexible,0.43,31.6,22.8,8724,1,North,Red,56.5,102,12,0
Male,Asian,Young,62096,Sales,94404,15.9,Standard,0.29,60.4,12.3,7950,1,West,Red,74.9,172,19,1
Male,Asian,Young,56854,HR,94403,15.5,Standard,0.37,38.4,39.6,10747,2,West,Red,51.1,104,17,1
Male,Black,Young,59367,Sales,94503,13.2,Standard,0.17,44.4,33.0,7353,4,East,Red,44.0,175,17,0
Female,White,Young,42192,Sales,94303,13.8,Standard,0.26,54.2,15.5,7685,1,East,Green,40.0,193,13,1
Male,Asian,Senior,78703,HR,94404,13.9,Standard,0.41,31.8,8.6,4025,1,West,Red,56.7,154,14,1
Female,White,Middle,43555,HR,94303,33.0,Flexible,0.46,41.9,25.2,9190,0,West,Yellow,51.6,16,14,1
Male,Asian,Young,60198,Engineering,94402,15.7,Standard,0.34,50.0,30.0,1583,2,South,Red,55.7,158,13,0
Female,Asian,Senior,68328,Marketing,94402,14.9,Standard,0.29,19.9,21.5,5684,1,North,Blue,60.1,120,12,0
Male,Asian,Senior,81041,Marketing,94403,11.0,Standard,0.19,49.0,21.3,6966,1,North,Red,69.4,106,14,1
Male,White,Middle,49846,Engineering,94304,20.7,Flexible,0.7,39.0,10.7,2686,2,East,Yellow,57.6,119,16,1
Female,White,Senior,67499,Engineering,94304,24.4,Flexible,0.38,50.9,25.8,2586,2,South,Red,70.2,120,12,0
Male,White,Middle,54945,Sales,94304,19.6,Standard,0.7,43.4,10.5,6086,2,North,Red,75.6,205,14,1
Female,Asian,Middle,41451,HR,94403,25.2,Standard,0.33,53.2,23.2,8871,0,West,Red,39.8,83,14,0
Male,Asian,Middle,61446,Engineering,94401,18.4,Standard,0.06,50.2,29.8,1093,3,West,Red,68.0,144,16,1
Male,Black,Young,44401,HR,94502,15.6,Flexible,0.13,62.3,21.5,6630,1,East,Blue,57.2,89,19,0
Male,White,Middle,65779,Marketing,94303,10.2,Flexible,0.7,37.8,22.0,5772,2,North,Green,52.0,148,12,0
Female,Hispanic,Senior,53233,HR,94601,16.1,Flexible,0.1,52.9,1.0,5314,1,West,Blue,55.3,100,12,0
Male,Hispanic,Middle,60854,HR,94601,13.4,Standard,0.34,35.3,16.6,3944,0,East,Green,44.4,123,12,1
Female,White,Senior,65343,Engineering,94303,19.5,Flexible,0.22,38.6,17.2,1890,2,West,Red,59.3,101,12,1
Female,Black,Middle,43526,HR,94501,14.2,Flexible,0.1,48.6,8.1,6384,1,West,Blue,54.7,87,18,1
Male,Asian,Middle,63988,Engineering,94401,17.6,Standard,0.2,71.7,34.3,7509,1,North,Red,62.3,130,18,1
Male,Asian,Middle,54944,Engineering,94401,4.9,Standard,0.29,50.9,17.8,5333,0,East,Red,64.9,182,12,0
Female,Hispanic,Middle,28491,HR,94602,25.1,Flexible,0.1,34.7,17.3,1324,3,North,Red,60.6,49,20,1
Male,White,Middle,60568,HR,94301,20.8,Standard,0.7,42.7,38.3,7408,2,South,Blue,50.5,119,12,1
Male,Black,Young,47086,Sales,94501,19.5,Flexible,0.33,36.5,32.2,3137,1,South,Green,76.5,196,13,0
Male,Black,Young,57898,Sales,94503,10.5,Standard,0.44,64.7,38.1,10959,0,East,Green,59.2,183,15,1
Male,Asian,Senior,76765,Engineering,94403,13.1,Flexible,0.22,3.7,34.2,8974,1,North,Yellow,57.6,128,12,1
Male,Asian,Young,56497,HR,94402,18.5,Flexible,0.34,48.3,29.5,7512,1,West,Yellow,62.6,75,21,1
Male,Hispanic,Middle,43020,Engineering,94603,23.5,Flexible,0.2,62.0,17.6,8220,1,East,Blue,57.1,173,20,1
Female,Black,Middle,37096,Engineering,94502,24.8,Flexible,0.1,47.6,9.2,4524,4,West,Yellow,47.1,151,18,0
Male,Asian,Middle,52128,Engineering,94401,20.1,Standard,0.25,44.9,30.4,1684,3,West,Red,63.0,111,16,1
Male,White,Middle,62212,Engineering,94301,12.8,Standard,0.7,28.1,19.6,4615,2,West,Green,68.6,134,20,1
Female,White,Middle,47900,HR,94301,18.7,Flexible,0.32,53.3,2.2,5421,3,East,Yellow,49.4,111,16,1
Female,White,Senior,61251,Engineering,94303,22.3,Flexible,0.29,25.9,24.5,3406,0,West,Red,51.6,152,12,0
Female,Asian,Middle,47782,Marketing,94402,27.4,Flexible,0.16,30.9,22.9,8602,1,North,Red,45.9,89,20,0
Male,Hispanic,Middle,48625,Marketing,94603,11.8,Standard,0.35,53.3,13.6,10615,2,North,Green,60.6,98,20,1
Female,White,Senior,57643,Sales,94303,11.9,Standard,0.37,25.5,32.2,6272,1,West,Green,43.0,165,18,1
Male,White,Senior,87726,Sales,94302,10.6,Standard,0.7,20.4,17.0,9420,3,South,Blue,56.4,203,14,1
Male,Asian,Senior,73382,Sales,94402,10.2,Standard,0.54,25.4,41.8,9709,1,South,Green,56.1,230,12,0
Male,Black,Middle,52535,Marketing,94504,16.2,Standard,0.32,41.9,34.5,2158,1,North,Green,44.0,107,16,0
Male,Hispanic,Young,52128,Engineering,94604,19.4,Standard,0.32,45.0,32.1,8114,1,West,Red,66.3,115,13,0
Female,White,Young,46945,HR,94304,28.1,Flexible,0.33,68.2,16.1,7034,0,South,Blue,53.7,113,19,1
Male,White,Senior,81859,Engineering,94302,10.0,Flexible,0.7,35.3,25.4,9331,4,South,Green,81.1,99,14,1
Female,White,Senior,60149,HR,94301,13.0,Flexible,0.16,22.6,23.1,6343,2,West,Yellow,71.5,78,14,1
Female,White,Middle,53456,Sales,94303,19.4,Standard,0.17,21.3,18.7,6157,2,North,Red,47.8,145,20,0
Male,White,Young,64781,Engineering,94303,12.0,Standard,0.7,59.0,24.1,4235,3,West,Green,71.5,106,19,1
Male,White,Middle,62375,Engineering,94304,14.4,Flexible,0.7,43.0,37.9,8594,4,South,Blue,59.2,153,12,0
Male,White,Middle,53335,Engineering,94301,12.4,Standard,0.7,46.1,18.4,2313,4,West,Red,72.6,101,18,1
Male,White,Middle,55108,Engineering,94302,13.8,Flexible,0.7,35.7,27.7,10742,2,West,Yellow,73.1,122,14,1
Male,Hispanic,Middle,53287,Sales,94603,15.4,Standard,0.29,41.5,19.5,6539,2,South,Yellow,30.5,214,14,0
Female,White,Senior,54981,HR,94301,14.8,Flexible,0.07,46.9,8.4,7237,2,South,Green,30.8,52,16,1
Male,White,Young,61693,Sales,94303,16.6,Flexible,0.7,50.1,32.5,8471,4,East,Blue,61.6,197,17,0
Male,Asian,Middle,51344,Engineering,94403,24.1,Standard,0.19,28.5,27.2,9701,2,South,Blue,69.3,158,18,1
Female,Black,Middle,30659,Sales,94503,22.2,Flexible,0.1,47.2,28.9,5079,1,East,Green,26.8,202,16,1
Male,Black,Middle,42944,HR,94502,11.6,Flexible,0.25,36.5,16.3,6886,3,West,Green,46.3,128,18,1
Female,Asian,Middle,44230,Sales,94402,24.5,Flexible,0.4,49.7,16.0,3654,3,South,Blue,67.3,174,18,1
Male,Asian,Senior,83581,Marketing,94403,6.0,Flexible,0.33,35.3,27.2,7396,0,East,Red,43.5,131,14,1
Male,Asian,Young,59740,HR,94402,14.3,Standard,0.15,58.6,30.2,5838,3,South,Blue,52.4,155,19,1
Male,Black,Young,52289,Engineering,94501,11.6,Standard,0.3,55.1,33.5,5045,1,South,Red,84.0,161,15,0
Male,Asian,Middle,58839,HR,94401,9.7,Standard,0.36,53.0,23.2,7318,0,West,Blue,56.7,117,12,0
Male,Black,Middle,53413,Sales,94503,10.6,Flexible,0.37,49.6,28.0,8284,1,East,Blue,49.4,203,18,0
Female,White,Young,47335,HR,94304,19.7,Standard,0.4,37.0,35.3,1696,3,West,Green,61.1,60,17,0
Male,Asian,Middle,44424,HR,94401,9.8,Standard,0.42,21.3,20.9,1260,2,East,Green,61.0,67,14,0
Female,Black,Middle,39531,HR,94502,29.4,Flexible,0.1,39.2,23.3,3569,1,East,Blue,48.6,87,14,0
Male,Hispanic,Young,54005,HR,94602,17.2,Standard,0.36,56.0,22.8,7211,0,West,Yellow,68.6,96,19,1
Male,White,Young,58188,Sales,94301,19.7,Flexible,0.7,42.7,25.7,3384,1,North,Blue,57.6,205,21,1
Male,White,Senior,70128,HR,94304,3.2,Flexible,0.7,39.5,35.1,2725,1,East,Yellow,58.5,122,12,1
Female,Hispanic,Middle,36212,HR,94603,21.5,Flexible,0.1,44.0,16.2,4309,3,East,Blue,45.4,111,16,1
Male,White,Young,61633,Engineering,94301,17.1,Flexible,0.7,49.3,17.3,8928,2,North,Yellow,66.5,174,15,1
Male,Hispanic,Young,47797,Engineering,94602,23.3,Flexible,0.35,43.7,31.0,3282,2,North,Red,61.4,170,21,1
Female,Hispanic,Middle,35933,Marketing,94604,19.2,Flexible,0.1,29.8,33.1,7734,2,North,Green,55.5,49,16,1
Male,Asian,Young,63359,Engineering,94403,8.6,Flexible,0.32,74.8,12.3,9521,2,West,Yellow,50.7,102,21,1
Female,Black,Senior,66987,HR,94502,19.0,Flexible,0.1,13.8,18.3,9917,3,South,Yellow,51.0,70,12,0
Male,Black,Middle,50734,Engineering,94503,11.6,Standard,0.38,27.6,26.5,7421,3,West,Blue,48.7,169,20,0
Female,Asian,Middle,44669,Engineering,94403,31.5,Flexible,0.22,66.0,21.4,6022,4,South,Blue,36.3,49,12,0
Female,Asian,Senior,58881,Sales,94404,20.7,Standard,0.28,24.7,22.1,6627,1,West,Blue,42.4,177,16,0
Female,Black,Middle,32493,Sales,94503,21.6,Flexible,0.1,34.4,21.5,7859,2,West,Red,46.1,209,18,0
Male,Hispanic,Young,49319,Sales,94602,13.6,Flexible,0.23,56.8,18.1,2664,4,West,Blue,29.4,221,13,1
Male,Black,Middle,55888,HR,94503,14.4,Flexible,0.34,44.8,3.5,3311,1,East,Yellow,44.5,94,20,1
Female,Hispanic,Middle,39094,HR,94603,13.9,Standard,0.1,44.4,20.8,4208,2,North,Green,55.9,43,12,0
Male,White,Middle,69646,Sales,94301,15.2,Standard,0.7,55.0,22.2,6025,1,West,Green,59.0,207,16,1
Male,White,Middle,52548,Sales,94301,12.6,Standard,0.7,30.4,12.0,3135,1,West,Red,61.8,239,12,0
Female,White,Middle,38381,Marketing,94302,26.2,Flexible,0.27,41.7,15.6,10188,5,North,Blue,70.1,91,14,1
Male,White,Young,65510,Sales,94303,10.5,Standard,0.7,49.5,31.1,6167,2,East,Green,58.4,223,17,1
Male,Asian,Middle,65244,Engineering,94401,18.4,Flexible,0.4,31.2,22.4,2992,0,West,Blue,63.5,156,12,1
Male,White,Middle,60165,Sales,94302,17.7,Standard,0.7,41.0,25.5,7417,3,West,Yellow,74.9,177,12,1
Male,Hispanic,Middle,27671,HR,94603,15.8,Standard,0.31,45.6,15.4,3832,1,South,Blue,41.0,103,12,1
Male,White,Middle,56282,HR,94302,21.3,Standard,0.7,45.8,28.7,4739,1,North,Green,64.4,82,20,1
Female,White,Middle,46677,Marketing,94303,13.6,Flexible,0.41,50.7,38.8,4478,2,North,Yellow,24.6,105,14,0
Male,White,Young,55502,Engineering,94304,17.2,Flexible,0.7,49.6,28.2,8127,2,South,Red,79.1,193,13,1
Female,Black,Young,35925,Marketing,94501,22.8,Standard,0.1,39.9,24.5,2176,1,North,Yellow,55.9,129,21,0
Female,White,Young,54492,Sales,94304,22.6,Flexible,0.09,36.2,23.0,6782,0,South,Blue,59.4,191,19,0
Female,White,Middle,52130,Engineering,94303,18.1,Flexible,0.23,35.4,15.7,6528,1,West,Blue,63.3,156,14,0
Male,Asian,Middle,62044,Sales,94404,7.9,Flexible,0.39,26.5,31.7,10695,1,East,Green,60.8,205,20,1
Female,White,Middle,44677,Sales,94304,27.5,Flexible,0.3,32.9,20.0,4766,2,North,Blue,69.6,192,14,1
Male,White,Middle,57526,Sales,94301,18.9,Standard,0.7,28.2,37.8,7555,7,East,Yellow,55.0,206,20,1
Male,Asian,Senior,81788,Marketing,94404,19.0,Standard,0.41,28.5,38.3,8523,3,West,Yellow,55.6,196,14,1
Female,White,Senior,65126,Marketing,94303,27.8,Standard,0.33,52.8,16.7,7047,2,North,Blue,56.1,140,12,0
Male,White,Senior,80298,Sales,94303,2.3,Standard,0.7,33.8,30.1,4075,4,West,Blue,45.7,163,12,1
Female,White,Senior,57243,HR,94304,17.2,Flexible,0.21,50.7,16.3,3873,1,West,Green,57.0,85,14,0
Male,White,Middle,56427,Marketing,94301,16.3,Flexible,0.7,44.2,33.3,4900,1,North,Red,62.0,67,12,1
Female,Black,Middle,38759,HR,94501,27.8,Standard,0.1,33.8,14.0,6050,2,East,Yellow,43.0,113,16,0
Male,White,Young,54494,Marketing,94304,22.1,Standard,0.7,48.8,25.9,3629,2,East,Red,40.9,127,19,0
Female,Asian,Middle,44328,Marketing,94401,17.9,Flexible,0.48,23.5,25.2,8524,3,South,Green,42.4,129,16,0
Male,Hispanic,Middle,52062,Engineering,94604,12.3,Flexible,0.23,36.7,30.2,9151,0,South,Blue,56.6,184,20,1
Male,White,Middle,62354,Engineering,94304,21.9,Standard,0.7,26.9,15.8,4298,1,West,Yellow,79.2,112,16,1
Male,Hispanic,Middle,52801,Sales,94602,6.6,Flexible,0.23,46.0,27.7,10934,1,South,Yellow,45.2,180,20,0
Male,White,Middle,63138,HR,94304,9.6,Flexible,0.7,35.7,25.7,8274,4,South,Green,47.3,95,12,1
Male,White,Middle,56881,HR,94301,17.2,Standard,0.7,37.0,14.9,9069,2,East,Blue,44.2,81,14,1
Male,White,Middle,52661,Sales,94303,25.3,Standard,0.7,35.8,33.3,5850,2,North,Green,64.5,209,16,1
Male,White,Middle,55632,Engineering,94304,6.6,Standard,0.7,49.0,36.9,7476,1,West,Yellow,65.6,123,14,1
Male,Black,Senior,73649,Engineering,94502,10.3,Flexible,0.38,26.1,24.5,6344,1,North,Blue,71.9,141,12,1
Male,White,Senior,73995,Marketing,94302,12.8,Standard,0.7,25.4,22.9,6206,3,East,Red,56.2,83,12,0
Female,Asian,Middle,37796,HR,94402,30.3,Flexible,0.21,43.4,18.1,3324,0,West,Blue,54.4,116,18,0
Female,Asian,Young,37769,HR,94402,25.2,Flexible,0.17,60.9,41.3,7346,2,North,Yellow,61.1,10,13,1
Female,White,Senior,55770,Marketing,94301,8.8,Flexible,0.22,38.3,28.5,6125,5,North,Green,56.8,43,16,0
Female,Asian,Young,37264,Marketing,94403,16.6,Standard,0.38,71.9,15.3,5698,2,East,Red,50.0,102,15,0
Male,Hispanic,Senior,75001,Sales,94604,16.9,Flexible,0.51,25.7,11.3,5553,1,West,Green,63.2,198,18,1
Male,White,Young,56416,Sales,94304,17.2,Standard,0.7,28.3,20.6,4421,4,North,Yellow,66.4,167,13,0
Male,White,Middle,51255,HR,94303,9.4,Standard,0.7,44.9,20.6,3702,1,West,Blue,66.3,71,20,1
Female,White,Middle,42441,HR,94304,25.5,Standard,0.3,38.5,23.0,2409,1,East,Blue,59.1,21,18,0
Female,White,Middle,47552,HR,94304,24.5,Flexible,0.23,44.7,21.4,5878,2,West,Green,47.6,80,20,1
Male,Black,Middle,40846,Engineering,94502,2.5,Standard,0.42,48.6,33.2,5689,3,South,Yellow,50.5,165,14,1
Male,White,Middle,64766,HR,94302,4.5,Standard,0.7,24.7,2.3,7977,1,North,Blue,50.4,100,12,0
Male,Black,Middle,42795,Marketing,94501,16.6,Standard,0.24,37.1,28.3,6393,3,South,Green,61.0,98,20,1
Male,Black,Young,48022,Marketing,94503,25.2,Flexible,0.26,55.9,31.2,10764,1,West,Blue,63.4,94,21,1
Male,Black,Middle,47958,Engineering,94501,16.3,Standard,0.34,42.6,9.6,4802,0,South,Blue,51.8,126,12,1
Male,White,Young,57192,Sales,94304,2.8,Standard,0.7,48.2,17.1,5677,2,North,Yellow,45.7,221,21,1
Female,White,Middle,44675,Sales,94302,14.9,Standard,0.41,47.4,17.1,7673,1,South,Green,55.2,213,14,0
Male,White,Young,63892,Engineering,94302,18.1,Standard,0.7,60.0,28.1,1959,2,North,Yellow,73.3,146,15,1
Female,White,Middle,44795,HR,94302,26.7,Flexible,0.31,19.5,17.7,10126,0,South,Blue,67.6,73,20,0
Female,Hispanic,Middle,31971,Marketing,94603,22.0,Flexible,0.1,55.8,20.7,2289,1,West,Yellow,59.1,115,16,1
Female,White,Middle,47286,Engineering,94304,20.6,Flexible,0.26,27.8,14.7,2707,3,East,Red,59.1,127,18,0
Female,White,Middle,46036,HR,94303,27.0,Flexible,0.53,46.0,21.5,3530,0,East,Blue,45.7,69,18,1
Female,White,Middle,41652,HR,94302,28.5,Flexible,0.23,36.7,15.9,8516,3,South,Yellow,44.1,69,18,0
Female,Asian,Senior,63211,Sales,94403,21.5,Standard,0.24,47.5,14.0,2288,0,East,Yellow,83.1,210,12,0
Female,Asian,Senior,59238,Engineering,94402,13.2,Standard,0.26,42.2,22.1,8340,3,South,Yellow,42.7,140,18,1
Male,Black,Middle,45671,Sales,94503,19.5,Standard,0.36,45.9,30.9,3051,1,South,Yellow,46.6,230,14,1
Female,White,Middle,49029,HR,94303,21.2,Flexible,0.25,42.2,23.1,10333,3,East,Green,49.2,56,16,0
Female,White,Middle,47234,HR,94302,20.0,Flexible,0.38,34.6,19.2,7363,2,West,Green,65.9,60,14,0
Female,Black,Young,38851,HR,94504,19.8,Flexible,0.1,40.1,29.1,1069,3,East,Blue,44.4,126,17,1
Female,Hispanic,Middle,38175,Sales,94604,23.1,Flexible,0.1,26.2,17.3,4880,2,South,Red,51.2,160,12,0
Male,Black,Senior,65563,Engineering,94503,12.9,Standard,0.29,28.7,23.4,2750,1,East,Green,61.4,100,12,1
Male,Black,Middle,55006,Engineering,94502,4.9,Standard,0.27,49.1,33.4,1740,2,North,Blue,73.2,162,20,1
Male,White,Middle,58511,Engineering,94301,11.3,Standard,0.7,30.0,20.6,6205,4,South,Red,58.2,139,20,1
Male,White,Young,64646,HR,94303,12.7,Standard,0.7,62.1,19.7,7180,0,North,Red,58.2,104,21,0
Female,Asian,Young,42374,Engineering,94401,28.2,Flexible,0.24,39.7,26.9,7063,2,South,Red,60.1,149,15,1
Male,White,Young,61565,Engineering,94302,10.7,Standard,0.7,48.4,16.0,5958,2,West,Yellow,61.0,152,17,1
Male,Hispanic,Middle,51716,Engineering,94604,13.3,Standard,0.3,44.5,33.6,9248,3,East,Red,52.7,114,16,0
Male,White,Middle,64066,Sales,94304,19.0,Flexible,0.7,50.3,8.5,5740,1,South,Red,34.2,180,16,1
Male,White,Middle,51827,Engineering,94302,15.2,Standard,0.7,36.3,24.6,8606,4,South,Blue,51.5,138,18,1
Female,Black,Middle,27118,Sales,94503,30.7,Standard,0.1,44.8,15.8,1767,3,West,Red,34.4,190,18,0
Female,White,Middle,48358,Sales,94304,22.2,Standard,0.34,42.1,23.7,10509,1,North,Yellow,52.9,194,18,0
Male,White,Middle,61781,Marketing,94303,24.4,Standard,0.7,37.5,35.7,6674,1,South,Yellow,51.2,97,14,1
Male,White,Middle,56121,Marketing,94304,25.3,Standard,0.7,29.6,14.7,7164,2,West,Blue,60.0,88,16,1
Male,Asian,Middle,59821,HR,94404,17.3,Standard,0.3,44.4,12.8,10699,3,North,Red,55.9,43,20,1
Male,White,Middle,52960,Engineering,94303,17.1,Standard,0.7,40.3,33.2,9243,1,East,Yellow,52.3,183,12,1
Male,White,Senior,96321,Engineering,94302,12.8,Standard,0.7,31.8,22.2,1234,2,East,Blue,78.0,181,12,1
Female,Black,Young,41557,HR,94503,27.1,Flexible,0.1,51.1,20.3,3210,2,West,Blue,55.8,103,13,0
Male,White,Young,63111,Engineering,94301,15.6,Standard,0.7,55.7,21.9,2394,6,South,Blue,76.3,139,15,1
Male,Hispanic,Middle,50378,Sales,94604,20.8,Standard,0.32,23.2,21.1,2345,2,West,Green,64.0,159,18,1
Male,White,Middle,56906,Sales,94304,17.5,Standard,0.7,34.5,16.7,7911,1,South,Red,70.7,164,18,1
Female,Asian,Young,36449,HR,94403,29.9,Flexible,0.22,40.3,19.1,10820,1,East,Yellow,60.0,54,19,1
Female,White,Middle,44430,HR,94302,15.7,Standard,0.23,31.0,14.3,2001,2,North,Green,52.4,58,12,0
Female,Asian,Middle,38701,HR,94404,24.1,Flexible,0.3,32.1,29.0,3790,1,East,Red,51.0,92,18,0
Male,Asian,Middle,53992,HR,94401,20.1,Standard,0.31,51.0,19.6,1111,2,East,Yellow,62.9,78,18,1
