Gender,Age,Commute_Time,Job_Level,Marital_Status,Department,Python_Skill,Excel_Skill,Experience,Education,Spa_Membership,Hiring_Decision
Female,34,43,2,married,Marketing,65,77,13.8,Bachelors,Y,0
Female,52,35,2,married,Marketing,68,86,36.0,Bachelors,Y,0
Male,34,24,2,married,Engineering,73,66,13.9,Bachelors,N,0
Male,36,29,3,divorced,Engineering,98,72,19.7,Masters,N,1
Male,42,20,1,single,Finance,85,73,23.6,Masters,N,1
Male,41,16,2,divorced,Marketing,98,78,24.0,Bachelors,N,1
Female,44,36,1,married,Engineering,104,85,22.9,Bachelors,Y,1
Female,40,38,2,single,Engineering,60,69,21.2,Bachelors,Y,0
Female,39,27,1,single,Marketing,82,101,19.9,Bachelors,Y,0
Female,48,25,2,divorced,Marketing,66,80,31.6,PhD,N,0
Male,40,18,2,divorced,IT,71,80,25.0,PhD,N,1
Female,39,34,3,married,Engineering,52,51,24.6,Bachelors,Y,0
Female,50,34,1,married,Finance,95,89,31.4,Bachelors,Y,1
Female,40,21,1,divorced,HR,82,89,20.7,Masters,Y,0
Female,35,41,1,married,HR,67,82,15.2,Masters,Y,0
Male,29,14,1,married,Marketing,87,42,8.3,Bachelors,N,0
Female,34,28,1,single,Finance,48,71,15.0,Masters,Y,0
Male,33,12,3,married,IT,78,57,16.5,Bachelors,N,1
Male,45,34,1,married,Engineering,70,83,26.4,Bachelors,N,1
Male,29,19,3,married,IT,97,55,14.4,Bachelors,Y,1
Female,43,24,1,married,Finance,88,86,23.9,Bachelors,Y,0
Female,36,35,2,married,IT,80,76,16.8,Masters,Y,1
Female,39,34,1,single,Marketing,81,92,18.8,Masters,Y,0
Female,29,28,2,married,HR,62,82,13.2,Masters,Y,0
Female,40,35,2,married,Marketing,78,72,18.6,Bachelors,Y,0
Female,40,25,1,married,Engineering,53,70,20.4,Bachelors,N,0
Male,40,15,1,married,Marketing,61,64,21.5,Bachelors,Y,0
Male,37,5,2,divorced,Finance,78,32,19.9,Bachelors,N,1
Male,26,10,2,married,Finance,86,91,12.1,Bachelors,N,1
Female,50,40,2,married,Engineering,77,95,28.8,Masters,Y,1
Female,43,39,2,divorced,Engineering,54,80,22.6,Bachelors,N,0
Male,37,18,1,single,HR,61,81,17.4,Bachelors,N,0
Male,35,27,2,single,IT,74,69,18.9,Bachelors,N,1
Female,37,29,3,single,HR,59,85,21.1,Bachelors,Y,1
Male,37,16,3,married,Marketing,87,81,23.6,Bachelors,Y,1
Female,45,30,1,married,IT,57,77,23.8,Bachelors,Y,0
Female,28,29,1,divorced,Engineering,93,89,7.5,Bachelors,N,0
Male,31,16,3,married,Finance,84,48,16.5,Masters,N,1
Male,33,24,2,married,Marketing,78,72,14.3,Bachelors,N,1
Female,44,30,1,married,HR,56,79,25.9,Masters,Y,0
Female,51,34,3,single,Engineering,54,75,36.4,Bachelors,Y,1
Male,29,24,1,single,IT,76,67,8.2,Bachelors,N,1
Female,38,32,2,single,IT,63,77,20.6,Masters,Y,1
Male,31,12,3,married,Finance,59,83,14.0,Bachelors,Y,1
Male,29,9,2,married,Engineering,96,69,9.2,Bachelors,N,1
Female,39,30,2,married,Engineering,56,113,20.2,Bachelors,Y,0
Female,48,28,1,married,Marketing,74,68,27.6,PhD,Y,0
Male,27,18,1,single,Marketing,85,76,7.2,Masters,N,0
Female,45,29,2,married,IT,50,90,26.8,Bachelors,Y,0
Female,28,45,1,single,HR,65,75,4.5,Bachelors,N,0
Male,31,10,1,married,IT,63,55,13.0,Bachelors,N,0
Male,33,6,3,single,Marketing,84,64,13.6,Bachelors,N,1
Female,55,31,1,divorced,Marketing,70,64,35.4,Bachelors,Y,0
Male,33,15,1,single,Marketing,79,60,11.5,Bachelors,Y,1
Male,18,19,1,divorced,IT,70,74,-1.7,Bachelors,N,0
Male,20,21,1,married,Engineering,94,101,-0.4,Bachelors,Y,1
Female,42,37,2,single,HR,65,100,24.7,Bachelors,N,1
