Applicant_ID,Gender,Age,Ethnicity,Income,Education_Level,Employment_Status,Credit_Score,Loan_Amount,Region,Marital_Status,Loan_Approved
A09018,Male,36,Black,48090.572226767654,High School,Unemployed,505,16778.30768356551,Urban,Married,Yes
A09019,Female,18,Hispanic,48291.17474801814,Bachelor,Employed,779,20054.739376312406,Rural,Single,Yes
A09020,Female,46,Asian,56382.190901478294,Bachelor,Employed,372,15182.115919091886,Rural,Married,Yes
A09021,Male,40,Other,55155.19681876987,Bachelor,Self-employed,737,22917.259659507083,Urban,Single,Yes
A09022,Female,50,White,89748.98776637048,Bachelor,Self-employed,841,15482.870885003807,Urban,Single,Yes
A09023,Male,69,Other,73718.22239337936,Bachelor,Self-employed,713,11185.903311294729,Urban,Single,Yes
A09024,Female,58,Hispanic,53508.46520430712,Bachelor,Self-employed,512,17110.323336469155,Suburban,Married,Yes
A09025,Female,40,Black,101940.23822427228,High School,Self-employed,366,20921.14007784047,Urban,Married,Yes
A09026,Male,22,White,69833.22349712018,Master,Self-employed,721,13702.773814478602,Suburban,Divorced,Yes
A09027,Male,24,Black,40620.75889372903,Master,Employed,768,15558.689280947234,Urban,Divorced,Yes
A09028,Non-binary,23,Other,65130.27479983689,Bachelor,Self-employed,670,16849.13616342875,Rural,Single,Yes
A09029,Male,66,Other,70710.2508973063,PhD,Employed,663,17505.609253034505,Rural,Divorced,Yes
A09030,Male,39,Asian,46247.50561877304,PhD,Employed,699,21489.411063608644,Urban,Divorced,Yes
A09031,Non-binary,66,White,38949.82178387922,High School,Unemployed,559,23189.49440504725,Urban,Single,Yes
A09032,Male,30,Other,61729.18180084884,Bachelor,Employed,344,17627.84472795416,Urban,Single,No
A09033,Male,29,Hispanic,52795.56457387929,Bachelor,Employed,586,14805.307840182604,Rural,Married,Yes
A09034,Non-binary,21,Hispanic,89582.55776910885,PhD,Employed,839,20683.678557786086,Rural,Single,Yes
A09035,Male,25,Black,74823.1164816983,Bachelor,Unemployed,628,22588.622997738785,Rural,Divorced,Yes
A09036,Male,54,Hispanic,47184.49451826839,Bachelor,Employed,614,28068.869439703936,Urban,Divorced,Yes
A09037,Non-binary,48,Other,68518.76221897177,PhD,Unemployed,718,25730.856203729232,Urban,Divorced,Yes
A09038,Non-binary,54,Hispanic,85342.5628544948,Master,Self-employed,604,13705.761058249365,Rural,Married,Yes
A09039,Female,62,White,32123.911082007002,Master,Employed,528,19295.04094869311,Suburban,Divorced,No
A09040,Male,43,Black,39544.43518024495,High School,Self-employed,485,22280.80831232761,Urban,Married,Yes
A09041,Female,60,White,59776.62765440938,PhD,Employed,417,15749.037876996037,Urban,Divorced,No
A09042,Female,25,Other,60712.03935810069,High School,Unemployed,425,18246.480423755078,Suburban,Married,Yes
A09043,Non-binary,57,Other,58956.04989074279,Bachelor,Self-employed,431,23369.796315861182,Rural,Divorced,Yes
A09044,Male,50,Hispanic,53784.45642424644,PhD,Employed,460,21249.857012967124,Urban,Married,Yes
A09045,Male,62,Asian,53478.7935509596,Master,Employed,645,20008.642114242677,Suburban,Divorced,Yes
A09046,Non-binary,46,Asian,67685.16273643258,Bachelor,Unemployed,383,16732.253921758078,Suburban,Single,Yes
A09047,Female,22,Other,82678.85107278347,Master,Employed,341,12771.983386945787,Rural,Single,Yes
A09048,Non-binary,45,Other,50380.94540623146,Master,Self-employed,734,18437.82462762215,Suburban,Married,Yes
A09049,Male,57,Black,108767.98690341308,High School,Unemployed,465,19543.866621954545,Rural,Married,Yes
A09050,Non-binary,34,Other,99213.82871480632,PhD,Self-employed,726,12657.862024905786,Suburban,Divorced,Yes
A09051,Male,40,Other,86585.11259160163,PhD,Self-employed,347,20239.85455569278,Urban,Married,Yes
A09052,Female,62,Black,72449.66669123124,PhD,Employed,341,21960.220708135203,Rural,Married,Yes
A09053,Male,26,White,100159.76212940313,High School,Employed,484,16540.04123524507,Rural,Married,Yes
A09054,Female,19,White,54197.69270001183,Master,Unemployed,531,22017.224337237807,Suburban,Divorced,Yes
A09055,Female,49,Black,43347.91176019531,High School,Unemployed,700,21378.529453235344,Urban,Divorced,Yes
A09056,Male,68,Black,49480.55881192032,PhD,Unemployed,436,18477.341256078624,Suburban,Single,Yes
A09057,Male,69,White,39941.143938198366,Bachelor,Self-employed,819,17920.14558189012,Suburban,Single,Yes
A09058,Female,66,White,62436.026446267395,PhD,Self-employed,532,18339.01817598296,Suburban,Divorced,Yes
A09059,Non-binary,48,White,65996.60928255487,PhD,Self-employed,667,15718.998698919655,Urban,Single,Yes
A09060,Male,24,White,64016.79677362214,Master,Self-employed,692,21723.215015791808,Urban,Single,Yes
A09061,Female,47,Hispanic,59751.372956364,PhD,Employed,801,15773.639966269486,Suburban,Married,Yes
A09062,Female,20,Black,62663.090563432306,PhD,Unemployed,666,16094.595729462984,Rural,Single,Yes
A09063,Non-binary,68,Asian,94726.47617699779,Master,Employed,410,22486.327637705574,Rural,Divorced,Yes
A09064,Male,68,Hispanic,72401.03735278168,PhD,Employed,560,18789.6456020137,Rural,Divorced,Yes
A09065,Female,26,Asian,78450.17593209643,PhD,Self-employed,363,20308.4839399928,Rural,Married,Yes
A09066,Non-binary,27,Asian,63815.79873373576,Master,Unemployed,799,11441.925704283009,Suburban,Single,Yes
A09067,Female,63,Other,27688.226030638452,Bachelor,Self-employed,359,17383.482554018043,Suburban,Single,No
A09068,Male,67,Black,23722.350590609778,Master,Self-employed,388,28403.85065583419,Urban,Divorced,No
A09069,Non-binary,64,Hispanic,101656.19980417029,PhD,Unemployed,655,11095.958899265423,Rural,Single,Yes
A09070,Female,43,Black,49363.554495375574,High School,Unemployed,668,28748.14329379092,Suburban,Married,Yes
A09071,Non-binary,18,White,47664.97311696135,Bachelor,Employed,791,21306.068893917123,Rural,Married,Yes
A09072,Male,47,Black,64913.26482754498,Master,Self-employed,704,17335.064833718094,Rural,Single,Yes
A09073,Non-binary,55,Asian,71008.05956659855,Bachelor,Self-employed,317,18977.895315517326,Suburban,Married,Yes
A09074,Male,32,White,73537.24274668825,Bachelor,Self-employed,667,26152.5672563706,Suburban,Single,Yes
A09075,Female,42,Black,95488.37065760008,High School,Unemployed,556,8612.526146279779,Suburban,Married,Yes
A09076,Male,23,Black,90014.72765315883,High School,Self-employed,520,27077.144141187186,Rural,Single,Yes
A09077,Female,35,Asian,43781.33550722357,High School,Self-employed,572,21328.219899000134,Urban,Divorced,Yes
A09078,Female,18,White,79374.69146843578,PhD,Self-employed,676,25061.215249575347,Rural,Married,Yes
A09079,Male,20,Asian,52318.18163578403,Master,Self-employed,546,11258.385836634963,Suburban,Married,Yes
A09080,Female,34,Black,57249.82511138447,PhD,Employed,689,18862.669576597993,Rural,Married,Yes
A09081,Non-binary,65,Hispanic,38120.215880972755,Master,Unemployed,546,8358.242156128195,Urban,Single,No
A09082,Female,25,Hispanic,26138.54292337181,PhD,Employed,472,25987.91615185696,Suburban,Divorced,No
A09083,Male,66,Other,59368.76574735422,PhD,Unemployed,627,15086.45607128495,Suburban,Single,Yes
A09084,Non-binary,57,Hispanic,40880.36167777509,High School,Self-employed,422,15012.978833676087,Rural,Single,Yes
A09085,Non-binary,34,White,78556.27357144073,PhD,Unemployed,766,10327.852828342147,Suburban,Single,Yes
A09086,Female,42,Other,54378.43512959757,High School,Employed,530,22221.847230258532,Urban,Married,Yes
A09087,Female,58,White,66171.80437899746,Master,Self-employed,611,20359.45212917804,Suburban,Single,Yes
A09088,Male,29,Hispanic,87350.51507830864,High School,Employed,775,16260.648554215688,Rural,Married,Yes
A09089,Non-binary,46,Hispanic,30294.09636435784,Bachelor,Employed,489,21315.51616536414,Suburban,Single,No
A09090,Male,42,Black,45507.65222900626,Bachelor,Employed,800,16100.338733867658,Rural,Married,Yes
A09091,Female,68,White,63617.672491317,PhD,Unemployed,586,11203.559497863169,Suburban,Divorced,Yes
A09092,Non-binary,53,Asian,66250.49631646521,Bachelor,Employed,620,18181.00994441118,Suburban,Married,Yes
A09093,Male,42,Black,82069.95002544651,Master,Unemployed,360,28223.592058319897,Rural,Married,Yes
A09094,Male,46,White,77343.06258081197,PhD,Employed,437,24858.33182252256,Urban,Divorced,Yes
A09095,Male,28,Other,61938.67251461479,High School,Employed,425,22276.8572423087,Rural,Single,Yes
A09096,Male,21,White,66068.0934119451,PhD,Unemployed,491,21220.123448057817,Urban,Married,Yes
A09097,Male,31,Other,66621.5178198098,PhD,Unemployed,513,18183.34554557336,Rural,Married,Yes
A09098,Non-binary,63,Other,30605.75270652489,Bachelor,Employed,492,23679.883592004924,Suburban,Married,Yes
A09099,Male,55,Hispanic,56872.49045290077,PhD,Employed,322,22826.61894507942,Urban,Divorced,Yes
A09100,Non-binary,34,Asian,64969.46435994184,Master,Self-employed,682,19584.432069662013,Rural,Married,Yes
A09101,Male,19,White,69171.01717570213,PhD,Employed,455,20995.402224883794,Rural,Married,No
A09102,Female,25,Asian,41512.731198716814,High School,Employed,392,11970.697815722317,Rural,Divorced,Yes
A09103,Female,53,Other,34624.04174942218,High School,Self-employed,429,17598.51376348947,Rural,Single,Yes
A09104,Male,27,Hispanic,55309.34814963839,Bachelor,Employed,726,14034.467087658679,Urban,Divorced,Yes
A09105,Female,24,Asian,99347.32222182988,PhD,Employed,524,13939.104540680852,Urban,Single,Yes
A09106,Non-binary,53,Black,43615.04974542663,High School,Unemployed,311,22351.36723433981,Urban,Divorced,No
A09107,Male,33,Other,83478.5649470962,PhD,Unemployed,647,13676.95325705367,Urban,Married,Yes
A09108,Non-binary,31,Black,91694.7928609024,PhD,Unemployed,373,23840.44525135082,Rural,Divorced,Yes
A09109,Male,33,Asian,60909.33052466387,High School,Employed,410,25160.00224408384,Urban,Single,Yes
A09110,Female,42,Asian,46403.04130693098,PhD,Unemployed,781,19691.47831066876,Urban,Single,Yes
A09111,Non-binary,58,Asian,70256.39127316451,Bachelor,Employed,496,16972.4193196575,Suburban,Single,Yes
A09112,Female,21,White,63899.80584198992,Bachelor,Self-employed,490,25155.11569489561,Suburban,Married,Yes
A09113,Female,46,Other,42817.92039619383,High School,Unemployed,363,22761.84642586801,Urban,Divorced,Yes
A09114,Male,23,Other,46823.94347256448,Master,Self-employed,793,25975.898159554104,Suburban,Married,Yes
A09115,Non-binary,18,Other,69071.59704290662,Master,Employed,364,14592.455434024541,Suburban,Married,Yes
A09116,Female,56,White,78668.80816337095,PhD,Employed,559,18698.256912927925,Suburban,Single,Yes
A09117,Male,18,Asian,53544.19597369225,Bachelor,Self-employed,468,18907.17557156524,Suburban,Single,Yes
A09118,Male,68,Asian,58617.328702238934,High School,Self-employed,476,21047.12330045103,Rural,Divorced,Yes
A09119,Male,57,Black,73372.7714102216,Bachelor,Self-employed,444,23124.433847707107,Suburban,Single,Yes
A09120,Female,20,White,56550.26231652129,Master,Self-employed,354,20689.156650458983,Rural,Single,No
A09121,Male,18,Hispanic,54013.46053408231,Master,Unemployed,838,26677.013420527855,Rural,Married,Yes
A09122,Non-binary,18,White,44893.18360545549,PhD,Self-employed,435,18126.274428523757,Suburban,Divorced,Yes
A09123,Non-binary,56,Black,44546.30753251938,High School,Unemployed,671,14754.948330367555,Rural,Single,Yes
A09124,Female,38,Black,113377.6551644651,PhD,Self-employed,322,16671.657440249575,Rural,Single,Yes
A09125,Non-binary,62,Black,56075.96679841836,Bachelor,Self-employed,837,16049.614078103466,Rural,Married,Yes
A09126,Male,47,Asian,87301.16643024448,Bachelor,Unemployed,461,17720.374762124633,Rural,Single,Yes
A09127,Female,49,Hispanic,93679.86675038142,Master,Employed,459,18654.053552788824,Suburban,Single,Yes
A09128,Male,50,Black,56328.354210136815,PhD,Employed,817,18866.116910867288,Suburban,Divorced,Yes
A09129,Female,65,Other,67368.59616869538,Bachelor,Employed,676,21159.637485720974,Rural,Married,Yes
A09130,Female,39,Asian,62049.569640660644,Bachelor,Employed,614,17694.522826276763,Suburban,Married,Yes
A09131,Male,47,Hispanic,27756.352986826463,Bachelor,Unemployed,516,25244.005059537696,Urban,Single,No
A09132,Non-binary,63,Other,28960.539755036752,High School,Employed,563,10309.024459757062,Urban,Married,No
A09133,Non-binary,21,Hispanic,60976.96933808546,Master,Unemployed,639,8865.715255592224,Suburban,Married,Yes
A09134,Female,40,Hispanic,51501.72922782807,PhD,Unemployed,761,25006.546356158135,Urban,Divorced,Yes
A09135,Male,61,Other,97831.6067678718,Bachelor,Unemployed,460,24613.66288224507,Suburban,Married,Yes
A09136,Male,42,White,55268.54122610763,High School,Unemployed,613,26195.117752187747,Rural,Divorced,Yes
A09137,Female,29,Hispanic,99018.57994136249,Bachelor,Unemployed,430,23183.634904598402,Suburban,Divorced,Yes
A09138,Non-binary,34,White,50472.17207728911,Bachelor,Self-employed,378,20012.64145918103,Rural,Single,No
A09139,Male,32,Hispanic,98244.00841217868,Master,Unemployed,766,18707.856939544916,Urban,Married,Yes
A09140,Non-binary,27,Other,70128.48993894692,High School,Employed,364,11989.324984371604,Rural,Single,Yes
A09141,Non-binary,52,Hispanic,71265.83791542394,Bachelor,Unemployed,718,20738.353048419747,Rural,Married,Yes
A09142,Female,69,Black,49764.72086532701,Master,Employed,351,12816.003088009653,Urban,Married,Yes
A09143,Female,69,Black,71538.34360807377,High School,Unemployed,325,32330.572374353644,Suburban,Married,Yes
A09144,Non-binary,46,Hispanic,93854.26866162501,Bachelor,Employed,326,14839.757383769525,Suburban,Divorced,Yes
A09145,Male,29,Other,57103.45011879725,PhD,Unemployed,579,19622.8346130233,Suburban,Married,Yes
A09146,Male,18,Other,53212.06369266764,Master,Self-employed,803,27532.054395750165,Suburban,Married,Yes
A09147,Female,18,Asian,55064.74922279823,Bachelor,Employed,636,18169.857937884353,Rural,Divorced,Yes
A09148,Non-binary,27,Other,92402.23210012875,Bachelor,Employed,438,18203.595355564736,Rural,Single,Yes
A09149,Male,35,White,77107.02414002173,High School,Unemployed,691,7066.079352180774,Urban,Single,Yes
A09150,Male,64,Hispanic,88953.59980942238,PhD,Employed,533,13451.10592951387,Urban,Divorced,Yes
A09151,Female,19,Black,66272.4542096854,Master,Unemployed,731,22807.684852440594,Rural,Married,Yes
A09152,Non-binary,66,Other,60786.38713555664,High School,Self-employed,587,28364.175711729964,Urban,Single,Yes
A09153,Male,25,Black,68478.88078141265,Bachelor,Self-employed,328,15544.243978501512,Suburban,Divorced,Yes
A09154,Female,39,Asian,81403.1706882508,Master,Unemployed,405,20983.69941590403,Rural,Divorced,Yes
A09155,Male,39,Hispanic,55057.635148242705,Bachelor,Unemployed,803,33542.267610592535,Urban,Married,Yes
A09156,Male,43,Other,87373.53986713573,Bachelor,Self-employed,476,22834.008712917377,Urban,Single,Yes
A09157,Male,43,Black,67316.61114131754,PhD,Employed,683,24880.37402964646,Suburban,Divorced,Yes
A09158,Female,26,Other,20000.0,Bachelor,Employed,597,16169.628761571486,Rural,Married,Yes
A09159,Non-binary,38,Asian,77669.86854210388,Master,Employed,565,27761.866835917815,Urban,Divorced,Yes
A09160,Female,48,Black,34553.89973476035,Bachelor,Self-employed,453,16538.446106088788,Urban,Divorced,Yes
A09161,Non-binary,69,Black,77183.45521347976,Master,Unemployed,375,15659.975049984183,Urban,Divorced,Yes
A09162,Male,60,Hispanic,78030.35996476332,PhD,Self-employed,470,27396.89204971448,Suburban,Single,Yes
A09163,Non-binary,23,Hispanic,66597.85194762416,Bachelor,Employed,399,16815.30817242124,Urban,Single,Yes
A09164,Male,31,Black,70873.61797753387,High School,Unemployed,573,19981.62530292375,Rural,Single,Yes
A09165,Male,50,Hispanic,81977.41575687974,Master,Unemployed,597,28130.926944903615,Suburban,Single,Yes
A09166,Female,24,Black,50087.446523785446,Bachelor,Employed,511,15429.395244960739,Rural,Married,Yes
A09167,Male,41,White,75868.59319404958,High School,Unemployed,301,18815.95716937579,Suburban,Divorced,Yes
A09168,Female,26,Other,83260.46605914073,Master,Employed,588,16948.944726847723,Urban,Divorced,Yes
A09169,Non-binary,28,White,95201.65195076956,High School,Self-employed,508,18356.356920295766,Rural,Divorced,Yes
A09170,Non-binary,40,White,37884.394278805936,Bachelor,Unemployed,745,20196.209745118667,Urban,Divorced,Yes
A09171,Male,65,Other,68170.32129975536,PhD,Employed,490,26700.489081222797,Rural,Single,No
A09172,Female,68,Black,40770.216018770705,PhD,Employed,321,28211.454666258636,Urban,Single,No
A09173,Male,19,Black,39921.55964597005,High School,Self-employed,572,20779.198748397714,Urban,Divorced,Yes
A09174,Female,32,Hispanic,67180.5554481196,Bachelor,Unemployed,430,16367.086579546632,Rural,Single,Yes
A09175,Female,52,Asian,61549.11629592277,Bachelor,Unemployed,588,23390.18798121158,Suburban,Single,Yes
A09176,Female,53,Black,82900.0295704397,Master,Unemployed,491,20026.325993687467,Rural,Single,Yes
A09177,Non-binary,69,Other,53076.47100811581,Bachelor,Unemployed,565,20189.488445236435,Suburban,Single,Yes
A09178,Female,45,Asian,57318.97127605978,PhD,Self-employed,542,14840.884179957045,Rural,Divorced,Yes
A09179,Non-binary,56,Other,64230.085246763694,Bachelor,Self-employed,511,11914.57282685941,Rural,Married,Yes
A09180,Female,61,Other,42763.42297127088,Master,Unemployed,307,19905.40011512868,Rural,Divorced,Yes
A09181,Non-binary,21,Other,45538.60309968138,Master,Employed,739,14652.706217987936,Suburban,Married,Yes
A09182,Non-binary,27,Asian,82321.97331545106,Bachelor,Unemployed,377,17348.66317579244,Urban,Divorced,Yes
A09183,Non-binary,23,White,49020.899174377824,Bachelor,Unemployed,803,27413.315425469053,Suburban,Married,Yes
A09184,Male,47,Other,83649.5313289937,Master,Employed,513,19649.21520635771,Urban,Single,Yes
A09185,Female,63,Hispanic,72146.2516133659,Master,Unemployed,478,25535.46224536319,Urban,Single,Yes
A09186,Male,52,Black,29049.37949022129,High School,Employed,328,21480.714963741884,Rural,Divorced,No
A09187,Female,66,Black,70607.57383675576,PhD,Self-employed,361,22919.18292767312,Rural,Married,Yes
A09188,Female,60,Black,70449.59646188255,PhD,Employed,434,17249.815679003266,Urban,Married,Yes
A09189,Male,27,Asian,68458.5721702257,High School,Self-employed,727,25764.557330938114,Suburban,Divorced,Yes
A09190,Non-binary,49,Hispanic,57162.46547233978,High School,Unemployed,433,21554.141326317622,Rural,Single,Yes
A09191,Female,59,Hispanic,41198.65089216296,PhD,Employed,782,18677.990700396473,Urban,Single,Yes
